session_id,point_name,frame_idx,phase,auto_x_px,auto_y_px,ref_x_px,ref_y_px,error_px,error_norm,error_m,error_visible_club_fraction,viewpoint,fps_bucket,resolution_bucket,quality_grade,motion_class,club,quality_note
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,25,backswing,1259.0883207654983,192.65793510635626,1252.0,186.0,9.724833734056645,0.004414545408962165,0.02890319461779584,0.02890319461779584,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,32,backswing,1061.3937694348515,361.0959010861542,1029.0,394.0,46.17397560889108,0.02096047270442452,0.14310236014790167,0.14310236014790167,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,34,downswing,1037.1035701051214,379.91113173969063,1028.0,393.0,15.943445706452374,0.00723745690375902,0.050006640129163844,0.050006640129163844,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,39,downswing,1186.80374784984,292.03698376746064,1142.0,270.0,49.929995743634535,0.022665501489002465,0.16136038499246486,0.16136038499246486,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,42,impact_region,988.2899357515075,674.4310818980903,932.0,795.0,133.06171830836195,0.06040278052360731,0.43780675892241355,0.43780675892241355,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,43,impact_region,794.6733107895805,979.1334654876828,792.0,988.0,9.260778846069039,0.004203889737997024,0.030653130088645366,0.030653130088645366,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,46,impact_region,550.7515185025962,1312.2628727514611,891.0,762.0,646.9607857436027,0.29368499704843803,2.180214456194828,2.180214456194828,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,49,follow_through,615.8389918596741,1142.978517361776,1126.0,330.0,959.7907709071312,0.4356927899377959,3.214908200630141,3.214908200630141,dtl,31-60,1080p+,medium,regular,iron,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,2,backswing,621.4917685002315,1060.087641445796,624.0,1052.0,8.467654304008128,0.005765781522031942,0.01821540874999805,0.01821540874999805,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,81,backswing,394.80755729530506,823.7127234110565,386.0,814.0,13.111447729742341,0.008927825857445807,0.03469049302887473,0.03469049302887473,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,111,backswing,22.038534251889487,192.51480356677433,12.0,164.0,30.230219853287284,0.020584312582829747,0.0912208608180237,0.0912208608180237,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,162,backswing,76.4387472379045,283.750226267204,73.0,283.0,3.519633790353575,0.0023965833682102577,0.009454665692982306,0.009454665692982306,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,170,downswing,85.51575428759672,323.6402873951404,87.0,324.0,1.5272126547676368,0.0010399071795957123,0.0043036015826701055,0.0043036015826701055,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,222,downswing,55.27744217370531,440.42311805997525,59.0,434.0,7.423872465397563,0.005055051274666432,0.022909030941718367,0.022909030941718367,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,229,downswing,374.0523872908319,788.670403018164,391.0,777.0,20.577168977931056,0.014011372737845994,0.06087886275645702,0.06087886275645702,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,242,impact_region,611.7133511725726,1051.5703852839188,624.0,1054.0,12.524566542484449,0.00852820766524847,0.03833030319048789,0.03833030319048789,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,247,follow_through,497.8712990109609,937.1296659563965,485.0,942.0,13.761921810773623,0.009370745620383649,0.04086867503282842,0.04086867503282842,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,254,follow_through,341.44354580517575,750.1313234634883,334.0,748.0,7.74266839402059,0.005272125284606068,0.022519212735447876,0.022519212735447876,dtl,<=30,720-1080p,medium,regular,driver,
eb859af6-2991-42e4-9345-05d3baf63c6e,stick_tip_1,265,follow_through,108.53988866869604,427.8434157449311,101.0,402.0,26.92084802716446,0.0183309004524408,0.08362364012629664,0.08362364012629664,dtl,<=30,720-1080p,medium,regular,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,1,backswing,868.1130779881782,1584.4399502132485,864.0,1608.0,23.916382596267482,0.010856736462196903,0.04237908668487336,0.04237908668487336,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,23,backswing,916.8324147889848,1628.8588472083982,944.0,1629.0,27.167951897563945,0.012332772014423548,0.04326882234485808,0.04326882234485808,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,33,backswing,509.20748476601307,1108.5759021820838,523.0,1149.0,42.71230690178436,0.019389063452995466,0.06693095390476897,0.06693095390476897,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,55,backswing,296.16729624518575,643.3521138690639,293.0,656.0,13.038435070432818,0.00591874013009169,0.02089330618923004,0.02089330618923004,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,59,downswing,275.43331203104157,682.5594470595466,288.0,691.0,15.13818286485404,0.006871911386210837,0.024845478782880077,0.024845478782880077,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,67,impact_region,691.9937552075172,1425.4952421842177,701.0,1421.0,10.065766118726051,0.0045693101622389315,0.017330229103981964,0.017330229103981964,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,68,impact_region,852.1585182110066,1555.6931773722658,893.0,1589.0,52.70076914311616,0.02392328186082726,0.09127932149309557,0.09127932149309557,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,69,impact_region,723.3360605053409,1398.2329468588232,728.0,1392.0,7.784725952450396,0.0035338420330074853,0.013564280400268787,0.013564280400268787,dtl,31-60,1080p+,medium,slow,driver,
ed241630-f662-4957-b17f-1f485cf04683,stick_tip_1,73,follow_through,148.53441173635957,637.8126543176113,155.0,635.0,7.050876250885584,0.0032007141956064225,0.012583123111106565,0.012583123111106565,dtl,31-60,1080p+,medium,slow,driver,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,9,backswing,1203.3197605554162,1021.778662441076,1202.0,1028.0,6.359780573707795,0.0028869943591268987,0.01601445530621215,0.01601445530621215,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,33,backswing,906.5672667087525,373.91886574051216,940.0,472.0,103.62266428224747,0.047039051708373275,0.2646575216814326,0.2646575216814326,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,35,backswing,846.4609107095346,118.40968259257336,838.0,99.0,21.173634274237433,0.00961167795075378,0.054729421266781694,0.054729421266781694,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,44,transition,836.0995304555864,60.85111930292399,844.0,52.0,11.86422066285013,0.005385710675410301,0.032362829886893145,0.032362829886893145,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,45,downswing,816.4643215555036,74.5688030972358,820.0,63.0,12.097033816828368,0.005491395180477095,0.03319587727060175,0.03319587727060175,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,54,impact_region,1190.1325813592264,1010.9375255013482,1158.0,982.0,43.24214572553587,0.019629581451641644,0.12522594510018892,0.12522594510018892,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,56,impact_region,1136.9556034523011,907.524900054275,1140.0,897.0,10.95636214681309,0.00497359230366651,0.032110674061207246,0.032110674061207246,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,58,impact_region,1008.3204407841661,658.5482433811409,1004.0,648.0,11.3987563794156,0.005174415215594289,0.03368600970727357,0.03368600970727357,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,62,follow_through,771.0198869548386,182.55015779899406,771.0,182.0,0.5505171157800153,0.0002499048181678253,0.0016410393733786277,0.0016410393733786277,dtl,31-60,1080p+,difficult,slow,iron,
f0647c16-5b92-48b6-a06a-d05d86fe8145,stick_tip_1,63,follow_through,727.9492208001607,33.961990500966444,723.0,27.0,8.541902496767921,0.003877558987857307,0.02545547887261891,0.02545547887261891,dtl,31-60,1080p+,difficult,slow,iron,
